clip_id,class_id,signer_id,view,repetition,path,split,fps,n_frames,duration,width,height,file_size,brightness_mean,brightness_std,blur_mean
S15-K-perfil-2,K,S15,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S15-K-perfil-2.mp4,K,59.162,59,0.9972617558568,900,900,1349502,117.02781172839506,0.13150207209421053,2.9182751026990297
S15-K-perfil-3,K,S15,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S15-K-perfil-3.mp4,K,58.31,66,1.1318813239581547,900,900,1959431,117.22749876543209,0.1521022697522277,3.0841975264454464
S15-K-perfil-4,K,S15,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S15-K-perfil-4.mp4,K,59.535,60,1.0078105316200554,900,900,1360447,117.07774444444443,0.17516275924055283,2.9261413556416707
S15-K-perfil-5,K,S15,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S15-K-perfil-5.mp4,K,59.232,54,0.9116693679092382,900,900,1250581,117.21399259259259,0.18739024479121308,2.9504825026467003
S16-K-perfil-1,K,S16,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S16-K-perfil-1.mp4,K,59.94,84,1.4014014014014013,900,900,3683992,120.3189658436214,0.1744928738796148,2.9394680351270983
S16-K-perfil-2,K,S16,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S16-K-perfil-2.mp4,K,59.94,96,1.6016016016016017,900,900,4879878,120.19410530864198,0.14155982295838693,2.898721973618961
S16-K-perfil-3,K,S16,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S16-K-perfil-3.mp4,K,59.475,96,1.614123581336696,900,900,4955490,119.86847024691356,0.4651692571794246,2.9740683901277243
S16-K-perfil-4,K,S16,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S16-K-perfil-4.mp4,K,59.626,120,2.0125448629792375,900,900,7335839,118.78870843621398,0.6715074205483151,2.9834879605127527
S16-K-perfil-5,K,S16,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S16-K-perfil-5.mp4,K,59.682,72,1.2063938876043028,900,900,2519365,118.13024645061728,0.24073662265624404,2.9769685166464717
S17-K-perfil-1,K,S17,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S17-K-perfil-1.mp4,K,59.94,84,1.4014014014014013,900,900,3683991,115.63670768175582,0.305419398761428,3.2843758530545824
S17-K-perfil-2,K,S17,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S17-K-perfil-2.mp4,K,59.427,77,1.2957073384151985,900,900,3053547,116.44317762345679,0.596397567218171,3.224629320266727
S17-K-perfil-3,K,S17,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S17-K-perfil-3.mp4,K,59.565,96,1.611684714177789,900,900,4940918,116.44182827160493,0.4408335040625344,3.1047455534898645
S17-K-perfil-4,K,S17,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S17-K-perfil-4.mp4,K,59.345,84,1.4154520178616565,900,900,3768637,116.79916803840878,0.3849006152407984,3.1373695467459233
S17-K-perfil-5,K,S17,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S17-K-perfil-5.mp4,K,59.562,78,1.3095597864410196,900,900,3135644,116.67159305555556,0.37605724762975995,3.161516509272025
S18-K-perfil-1,K,S18,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S18-K-perfil-1.mp4,K,59.94,84,1.4014014014014013,900,900,3683991,112.98516666666666,0.3796988915545123,5.399324405254111
S18-K-perfil-2,K,S18,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S18-K-perfil-2.mp4,K,59.94,102,1.7017017017017018,900,900,5477821,111.25589943883277,0.45171913581381623,5.455978775897107
S18-K-perfil-3,K,S18,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S18-K-perfil-3.mp4,K,59.94,109,1.8184851518184852,900,900,6175421,111.09049450056118,0.11138459845701681,5.481956989300273
S18-K-perfil-4,K,S18,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S18-K-perfil-4.mp4,K,59.49,90,1.51285930408472,900,900,4349781,111.56487023319617,0.5075670867629762,5.419889282072685
S18-K-perfil-5,K,S18,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S18-K-perfil-5.mp4,K,58.682,96,1.6359360621655703,900,900,4919672,111.21166728395062,0.5655621324279178,5.470637275076666
S20-K-perfil-1,K,S20,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S20-K-perfil-1.mp4,K,60.0,159,2.65,900,900,11410704,129.13293587962963,1.1174717513474475,3.494990194879305
S20-K-perfil-2,K,S20,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S20-K-perfil-2.mp4,K,60.0,164,2.7333333333333334,900,900,11916929,127.98979317356573,0.4029361366287457,3.4418748697894865
S20-K-perfil-3,K,S20,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S20-K-perfil-3.mp4,K,60.0,137,2.283333333333333,900,900,9183314,127.92269620811287,0.4704759280339196,3.3490571402112046
S20-K-perfil-4,K,S20,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S20-K-perfil-4.mp4,K,60.0,92,1.5333333333333334,900,900,4627328,127.59402716049381,0.4691385854339167,3.3747398718681607
S20-K-perfil-5,K,S20,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S20-K-perfil-5.mp4,K,60.0,121,2.0166666666666666,900,900,7563433,128.18060740740742,0.2969202801545386,3.4421596363885665
S21-K-perfil-1,K,S21,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S21-K-perfil-1.mp4,K,59.134,71,1.2006629012074272,900,900,2600381,134.8491949074074,0.19496525290942407,5.224440565639574
S21-K-perfil-2,K,S21,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S21-K-perfil-2.mp4,K,59.226,59,0.9961841083308006,900,900,2197199,134.3925022633745,0.22527938204776535,5.005597084301681
S21-K-perfil-3,K,S21,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S21-K-perfil-3.mp4,K,59.373,78,1.3137284624324188,900,900,3160679,134.9903672839506,0.37363372737601225,5.158250433669982
S21-K-perfil-4,K,S21,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S21-K-perfil-4.mp4,K,59.293,77,1.2986355893613075,900,900,3070519,135.0931087962963,0.19217324501069133,5.100484341246951
S21-K-perfil-5,K,S21,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S21-K-perfil-5.mp4,K,59.592,66,1.1075312122432541,900,900,2245853,135.20735590828923,0.21046269380636476,5.059462062837982
S3-K-perfil-1,K,S3,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S3-K-perfil-1.mp4,K,30.0,66,2.2,900,900,3644958,125.71146525573192,0.410800377499451,2.5383539654628
S3-K-perfil-2,K,S3,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S3-K-perfil-2.mp4,K,30.0,61,2.033333333333333,900,900,3138732,124.5193839506173,0.7761127296371851,2.6109144597506915
S3-K-perfil-3,K,S3,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S3-K-perfil-3.mp4,K,30.0,64,2.1333333333333333,900,900,3442467,123.7531934744268,0.16436929442937856,2.6062828915461487
S3-K-perfil-4,K,S3,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S3-K-perfil-4.mp4,K,30.0,57,1.9,900,900,2733753,123.9570683127572,0.24509906504629056,2.599811519307524
S3-K-perfil-5,K,S3,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S3-K-perfil-5.mp4,K,30.0,58,1.9333333333333333,900,900,2834998,123.79192345679012,0.09587381979590703,2.6085617239160706
S4-K-perfil-1,K,S4,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S4-K-perfil-1.mp4,K,30.0,79,2.6333333333333333,900,900,4961143,124.3848686728395,0.6735201053420239,5.764319103074609
S4-K-perfil-2,K,S4,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S4-K-perfil-2.mp4,K,30.0,63,2.1,900,900,3341222,124.2543402116402,0.7918721994391982,5.295918676598733
S4-K-perfil-3,K,S4,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S4-K-perfil-3.mp4,K,30.0,65,2.1666666666666665,900,900,3543712,123.22856296296297,0.45196924477345835,5.1905225629226805
S4-K-perfil-4,K,S4,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S4-K-perfil-4.mp4,K,30.0,63,2.1,900,900,3341222,122.79646596119927,0.7531259971272223,4.869479168029045
S4-K-perfil-5,K,S4,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S4-K-perfil-5.mp4,K,30.0,67,2.2333333333333334,900,900,3746202,123.18413738977073,0.5907203788483751,4.892127321883423
S5-K-perfil-1,K,S5,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-1.mp4,K,30.0,65,2.1666666666666665,900,900,3543712,121.40110793650794,0.18219173140974304,2.8007768893032425
S5-K-perfil-2,K,S5,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-2.mp4,K,30.0,59,1.9666666666666666,900,900,2936242,121.32361748971194,0.24557244293624092,2.729363987055073
S5-K-perfil-3,K,S5,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-3.mp4,K,30.0,69,2.3,900,900,3948692,121.72379188712523,0.46673984214360464,2.7485407369198946
S5-K-perfil-4,K,S5,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-4.mp4,K,30.0,63,2.1,900,900,3341222,122.11678783068783,0.3040090527396149,2.6901098731798285
S5-K-perfil-5,K,S5,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-5.mp4,K,30.0,60,2.0,900,900,3037487,121.896691563786,0.10902231652692737,2.8084158425435657
S5-K-perfil-6,K,S5,profile,6,..\..\src\datasets\MSL-dynamic-profile-signs\K\S5-K-perfil-6.mp4,K,30.0,67,2.2333333333333334,900,900,3746202,121.81611022927689,0.059136996662062215,2.8163188297624493
S6-K-perfil-1,K,S6,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S6-K-perfil-1.mp4,K,30.0,78,2.6,900,900,4859897,121.79980555555557,0.26589122756133005,3.7858160477309095
S6-K-perfil-2,K,S6,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S6-K-perfil-2.mp4,K,30.0,62,2.066666666666667,900,900,3239978,121.72578712522045,0.36063725989114,3.83873227291136
S6-K-perfil-3,K,S6,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S6-K-perfil-3.mp4,K,30.0,69,2.3,900,900,3948693,121.77952962962964,0.295384082893675,3.804236146206589
S6-K-perfil-4,K,S6,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S6-K-perfil-4.mp4,K,30.0,65,2.1666666666666665,900,900,3543713,121.9695749559083,0.31916157653212074,3.858593809740022
S6-K-perfil-5,K,S6,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S6-K-perfil-5.mp4,K,30.0,61,2.033333333333333,900,900,3138732,122.08425908289242,0.3092972430161446,3.869292414760816
S7-K-perfil-1,K,S7,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S7-K-perfil-1.mp4,K,59.94,102,1.7017017017017018,900,900,5477821,115.83802199775533,0.5856709044573999,4.385531819957739
S7-K-perfil-2,K,S7,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S7-K-perfil-2.mp4,K,59.487,84,1.4120732260830098,900,900,3748734,114.72605829903978,0.1827133417965496,4.522566865011092
S7-K-perfil-3,K,S7,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S7-K-perfil-3.mp4,K,59.486,95,1.5970144235618466,900,900,4853441,114.43517666666669,0.4247915776543927,4.7321433605243115
S7-K-perfil-4,K,S7,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S7-K-perfil-4.mp4,K,59.468,96,1.614313580412995,900,900,4957112,114.17248469135802,0.18239253677321646,4.843883824238377
S7-K-perfil-5,K,S7,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S7-K-perfil-5.mp4,K,58.422,72,1.2324124473657185,900,900,2550018,114.34530447530864,0.17569958237084282,4.9175883061743635
S8-K-lateral-1,K,S8,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S8-K-lateral-1.mp4,K,59.526,119,1.9991264321472968,900,900,7255680,99.5974866255144,1.610620960267738,3.2477399783997605
S8-K-lateral-2,K,S8,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S8-K-lateral-2.mp4,K,59.593,107,1.7955128958099105,900,900,6038740,99.96048035914704,1.6712619185290702,3.1703504439701544
S8-K-lateral-3,K,S8,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S8-K-lateral-3.mp4,K,59.643,119,1.995204801904666,900,900,7231648,101.73761111111111,1.3067103494570604,3.071381211647106
S8-K-lateral-4,K,S8,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S8-K-lateral-4.mp4,K,59.537,132,2.217108688714581,900,900,8558102,100.83446014109349,1.3077374595900253,3.1717721498777403
S8-K-lateral-5,K,S8,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S8-K-lateral-5.mp4,K,59.729,96,1.6072594552060138,900,900,4915123,100.98546,1.7036644589216081,3.029955725073007
S9-K-perfil-1,K,S9,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\K\S9-K-perfil-1.mp4,K,59.94,90,1.5015015015015016,900,900,4281935,117.69127777777778,0.23489748818393394,3.422285307293265
S9-K-perfil-2,K,S9,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\K\S9-K-perfil-2.mp4,K,58.957,59,1.000729345115932,900,900,1615371,118.20427263374485,0.5181119450075691,3.213712753804806
S9-K-perfil-3,K,S9,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\K\S9-K-perfil-3.mp4,K,59.94,48,0.8008008008008008,900,900,1400530,117.65462148148148,0.1999836911314219,3.193744934404206
S9-K-perfil-4,K,S9,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\K\S9-K-perfil-4.mp4,K,58.957,48,0.8141526875519446,900,900,1331861,118.25146074074073,0.5657945775834186,3.179894471279682
S9-K-perfil-5,K,S9,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\K\S9-K-perfil-5.mp4,K,59.084,109,1.8448310879425902,900,900,6333548,117.80000909090909,0.23943358565678685,3.4524153699891924
S1-Q-perfil-1,Q,S1,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-1.mp4,Q,30.0,57,1.9,900,900,2733752,133.0403868312757,0.19191619267734886,2.1780824352484376
S1-Q-perfil-2,Q,S1,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-2.mp4,Q,30.0,56,1.8666666666666667,900,900,2632507,132.96753827160492,0.5189197862270456,2.4134193389615413
S1-Q-perfil-3,Q,S1,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-3.mp4,Q,30.0,61,2.033333333333333,900,900,3138733,132.8720045855379,0.4897152525112164,2.4084615424440963
S1-Q-perfil-4,Q,S1,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-4.mp4,Q,30.0,66,2.2,900,900,3644958,132.94400546737214,0.4647487038607721,2.513351138074989
S1-Q-perfil-5,Q,S1,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-5.mp4,Q,30.0,61,2.033333333333333,900,900,3138732,132.99780088183422,0.49537943609420654,2.610747933260827
S1-Q-perfil-6,Q,S1,profile,6,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S1-Q-perfil-6.mp4,Q,30.0,60,2.0,900,900,3037487,133.05221831275722,0.509420459674775,2.463541691131179
S10-Q-perfil-1,Q,S10,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S10-Q-perfil-1.mp4,Q,59.94,85,1.4180847514180848,900,900,3783649,101.67674471879288,0.22086180236013442,4.334084794599739
S10-Q-perfil-2,Q,S10,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S10-Q-perfil-2.mp4,Q,59.94,108,1.8018018018018018,900,900,6075764,100.57752895622897,0.5411274193466181,4.445796637048954
S10-Q-perfil-3,Q,S10,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S10-Q-perfil-3.mp4,Q,59.94,108,1.8018018018018018,900,900,6075764,98.8781086419753,0.2845275476864588,4.404081154808303
S10-Q-perfil-4,Q,S10,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S10-Q-perfil-4.mp4,Q,59.67,101,1.6926428691134574,900,900,5423709,98.98074949494949,0.2118998394398869,4.639839035859556
S10-Q-perfil-5,Q,S10,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S10-Q-perfil-5.mp4,Q,59.507,102,1.7140840573377922,900,900,5552994,99.14309248035914,0.13776650290009385,4.658366013141151
S11-Q-perfil-1,Q,S11,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S11-Q-perfil-1.mp4,Q,30.0,73,2.433333333333333,900,900,4353672,134.19651651234568,0.7922338065239365,4.921414347110006
S11-Q-perfil-2,Q,S11,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S11-Q-perfil-2.mp4,Q,30.0,60,2.0,900,900,3037487,133.12167551440328,0.13310201281110434,4.976831059077123
S11-Q-perfil-3,Q,S11,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S11-Q-perfil-3.mp4,Q,30.0,72,2.4,900,900,4252427,132.87465524691356,0.2683019085264566,5.027389028447455
S11-Q-perfil-4,Q,S11,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S11-Q-perfil-4.mp4,Q,30.0,67,2.2333333333333334,900,900,3746202,132.270008994709,1.0182605921820806,4.87395854437063
S11-Q-perfil-5,Q,S11,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S11-Q-perfil-5.mp4,Q,30.0,87,2.9,900,900,5771102,130.2463537722908,0.4290111573220156,4.723585454172298
S13-Q-perfil-1,Q,S13,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S13-Q-perfil-1.mp4,Q,30.0,63,2.1,900,900,3341222,134.77796701940036,4.62074391816294,3.927267719505302
S13-Q-perfil-2,Q,S13,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S13-Q-perfil-2.mp4,Q,30.0,58,1.9333333333333333,900,900,2834997,134.74597901234566,4.339957191796894,3.7330191177551697
S13-Q-perfil-3,Q,S13,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S13-Q-perfil-3.mp4,Q,30.0,59,1.9666666666666666,900,900,2936243,136.1753816872428,3.6560982571010165,3.848258630181629
S13-Q-perfil-4,Q,S13,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S13-Q-perfil-4.mp4,Q,30.0,57,1.9,900,900,2739132,136.65812489711934,2.544633496445464,3.706776511822385
S13-Q-perfil-5,Q,S13,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S13-Q-perfil-5.mp4,Q,30.0,82,2.7333333333333334,900,900,5264877,134.86959492455418,3.929856913164899,4.0175687019438096
S14-Q-perfil-1,Q,S14,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S14-Q-perfil-1.mp4,Q,30.0,49,1.6333333333333333,900,900,1923793,139.64226222222223,0.4943062182458301,4.6197298756982175
S14-Q-perfil-2,Q,S14,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S14-Q-perfil-2.mp4,Q,30.0,43,1.4333333333333333,900,900,1316322,139.05412567901234,0.09262185906331538,4.791534813187015
S14-Q-perfil-3,Q,S14,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S14-Q-perfil-3.mp4,Q,30.0,43,1.4333333333333333,900,900,1554312,139.50591432098764,0.15764243518640195,4.49732493682914
S14-Q-perfil-4,Q,S14,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S14-Q-perfil-4.mp4,Q,30.0,42,1.4,900,900,1530316,139.06098419753087,0.6822950069141152,4.518446911117207
S14-Q-perfil-5,Q,S14,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S14-Q-perfil-5.mp4,Q,30.0,32,1.0666666666666667,900,900,747882,138.20184475308645,0.20212967078447927,5.042474998552431
S15-Q-perfil-1,Q,S15,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S15-Q-perfil-1.mp4,Q,59.94,84,1.4014014014014013,900,900,3683992,117.84242386831276,0.28229706465380655,3.3120252384148765
S15-Q-perfil-2,Q,S15,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S15-Q-perfil-2.mp4,Q,59.94,103,1.7183850517183852,900,900,5577479,117.59859719416386,0.24818984314383438,3.295228279673553
S15-Q-perfil-3,Q,S15,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S15-Q-perfil-3.mp4,Q,59.54,72,1.2092710782667115,900,900,2536312,117.47206774691358,0.33071881705159,3.371759254637632
S15-Q-perfil-4,Q,S15,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S15-Q-perfil-4.mp4,Q,59.614,78,1.3084174858254773,900,900,3129083,117.642912654321,0.28216145947296606,3.3236345651200274
S15-Q-perfil-5,Q,S15,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S15-Q-perfil-5.mp4,Q,59.94,44,0.7340674007340674,900,900,1144705,117.84221333333332,0.2757255368341638,3.1859234560566994
S16-Q-perfil-1,Q,S16,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S16-Q-perfil-1.mp4,Q,59.94,72,1.2012012012012012,900,900,2488105,114.04710200617285,0.1362729920640146,2.7755137327143347
S16-Q-perfil-2,Q,S16,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S16-Q-perfil-2.mp4,Q,59.539,107,1.7971413695224978,900,900,6049551,114.17839584736252,0.25471179900611035,2.7732065087381366
S16-Q-perfil-3,Q,S16,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S16-Q-perfil-3.mp4,Q,59.94,97,1.6182849516182851,900,900,4979535,114.59114296296298,0.17509406530103566,2.8562413567314437
S16-Q-perfil-4,Q,S16,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S16-Q-perfil-4.mp4,Q,59.608,96,1.61052207757348,900,900,4934457,114.77090703703705,0.35987321311338477,2.8635114808753235
S16-Q-perfil-5,Q,S16,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S16-Q-perfil-5.mp4,Q,59.492,84,1.411954548510724,900,900,3747315,114.61230288065843,0.47498127699368864,2.835457886672763
S17-Q-perfil-1,Q,S17,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S17-Q-perfil-1.mp4,Q,59.408,101,1.7001077295987073,900,900,5469670,116.78809180695845,0.3597542650520536,3.2641897844928023
S17-Q-perfil-2,Q,S17,profile,2,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S17-Q-perfil-2.mp4,Q,59.94,79,1.3179846513179847,900,900,3185706,116.8663336419753,0.46480641381409665,3.194340129856158
S17-Q-perfil-3,Q,S17,profile,3,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S17-Q-perfil-3.mp4,Q,59.94,79,1.3179846513179847,900,900,3185706,117.30858780864197,0.6821199193975332,3.1419564807053035
S17-Q-perfil-4,Q,S17,profile,4,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S17-Q-perfil-4.mp4,Q,59.712,102,1.7081993569131833,900,900,5516977,117.43716105499439,0.6128244004506873,3.17308315789486
S17-Q-perfil-5,Q,S17,profile,5,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S17-Q-perfil-5.mp4,Q,59.375,87,1.4652631578947368,900,900,4066206,116.88709684499314,1.275079362788067,3.0794607612479465
S18-Q-perfil-1,Q,S18,profile,1,..\..\src\datasets\MSL-dynamic-profile-signs\Q\S18-Q-perfil-1.mp4,Q,59.94,96,1.6016016016016017,900,900,4879878,113.22445246913578,0.25745491738017895,6.031350977971194
